yearsexp,firstname,high_quality,call,female,black,boston,college,income_in_city
5,"Meredith",0,1,1,0,0,1,6.3153
4,"Meredith",0,0,1,0,0,0,6.3153
6,"Aisha",0,0,1,1,0,1,6.3153
7,"Carrie",1,0,1,0,0,1,6.3153
4,"Meredith",0,0,1,0,0,1,6.3153
5,"Tanisha",1,0,1,1,0,1,6.3153
4,"Brad",0,1,0,0,0,0,6.3153
5,"Ebony",1,0,1,1,0,1,6.3153
4,"Emily",1,0,1,0,0,1,6.3153
3,"Kristen",0,0,1,0,0,1,6.3153
4,"Rasheed",0,0,0,1,0,0,6.3153
3,"Tamika",0,0,1,1,0,1,6.3153
1,"Jill",0,0,1,0,0,1,6.3153
2,"Tremayne",0,0,0,1,0,1,6.3153
7,"Sarah",1,0,1,0,0,1,6.3153
7,"Tamika",1,0,1,1,0,1,6.3153
5,"Allison",1,0,1,0,0,1,6.3153
4,"Anne",1,1,1,0,0,1,6.3153
5,"Carrie",0,0,1,0,0,1,6.3153
5,"Ebony",0,1,1,1,0,0,6.3153
4,"Latonya",1,0,1,1,0,1,6.3153
4,"Leroy",1,1,0,1,0,0,6.3153
5,"Anne",1,0,1,0,0,0,6.3153
9,"Jamal",1,0,0,1,0,1,6.3153
2,"Latoya",1,0,1,1,0,0,6.3153
5,"Laurie",1,0,1,0,0,1,6.3153
6,"Sarah",0,0,1,0,0,0,6.3153
5,"Tanisha",0,0,1,1,0,0,6.3153
6,"Allison",0,0,1,0,0,1,6.3153
5,"Keisha",1,0,1,1,0,0,6.3153
2,"Lakisha",0,0,1,1,0,1,6.3153
4,"Latoya",0,1,1,1,0,0,6.3153
4,"Laurie",0,1,1,0,0,1,6.3153
7,"Meredith",1,0,1,0,0,0,6.3153
4,"Aisha",0,0,1,1,0,1,6.3153
5,"Allison",1,0,1,0,0,1,6.3153
3,"Emily",0,0,1,0,0,0,6.3153
3,"Latoya",1,0,1,1,0,0,6.3153
4,"Laurie",0,0,1,0,0,1,6.3153
9,"Tamika",0,0,1,1,0,1,6.3153
7,"Anne",0,0,1,0,0,1,6.3153
6,"Brett",0,0,0,0,0,1,6.3153
2,"Jermaine",0,0,0,1,0,1,6.3153
3,"Latonya",0,0,1,1,0,1,6.3153
5,"Allison",1,0,1,0,0,0,6.3153
4,"Keisha",1,0,1,1,0,1,6.3153
3,"Laurie",0,0,1,0,0,1,6.3153
4,"Leroy",1,0,0,1,0,0,6.3153
4,"Tanisha",0,0,1,1,0,1,6.3153
6,"Todd",1,0,0,0,0,0,6.3153
9,"Carrie",1,0,1,0,0,0,6.3153
2,"Hakim",1,0,0,1,0,1,6.3153
6,"Aisha",0,0,1,1,0,0,6.3153
5,"Allison",1,0,1,0,0,0,6.3153
6,"Jill",0,0,1,0,0,0,6.3153
4,"Latonya",1,0,1,1,0,0,6.3153
4,"Darnell",1,0,0,1,0,0,6.3153
4,"Emily",1,0,1,0,0,0,6.3153
3,"Kristen",1,0,1,0,0,1,6.3153
6,"Latonya",0,0,1,1,0,0,6.3153
4,"Laurie",0,0,1,0,0,0,6.3153
4,"Tamika",1,0,1,1,0,0,6.3153
15,"Aisha",0,0,1,1,0,1,6.3153
9,"Allison",0,0,1,0,0,0,6.3153
7,"Carrie",1,0,1,0,0,1,6.3153
12,"Tamika",1,0,1,1,0,0,6.3153
5,"Ebony",0,0,1,1,0,1,6.3153
1,"Meredith",0,0,1,0,0,0,6.3153
7,"Neil",1,0,0,0,0,1,6.3153
3,"Tremayne",1,0,0,1,0,0,6.3153
11,"Aisha",0,0,1,1,0,1,6.3153
9,"Allison",0,0,1,0,0,0,6.3153
10,"Ebony",1,0,1,1,0,1,6.3153
16,"Hakim",1,0,0,1,0,1,6.3153
18,"Jay",1,1,0,0,0,1,6.3153
8,"Jill",1,0,1,0,0,0,6.3153
16,"Lakisha",0,0,1,1,0,0,6.3153
16,"Neil",0,0,0,0,0,1,6.3153
14,"Allison",1,0,1,0,1,1,5.3657
8,"Brendan",1,0,0,0,1,1,5.3657
18,"Darnell",1,0,0,1,1,1,5.3657
23,"Ebony",1,0,1,1,1,1,5.3657
7,"Geoffrey",0,0,0,0,1,1,5.3657
26,"Geoffrey",0,0,0,0,1,1,5.3657
8,"Geoffrey",1,0,0,0,1,1,5.3657
7,"Greg",0,0,0,0,1,1,5.3657
2,"Jay",1,0,0,0,1,1,5.3657
26,"Jermaine",0,0,0,1,1,1,5.3657
8,"Lakisha",0,0,1,1,1,1,5.3657
8,"Latonya",1,0,1,1,1,1,5.3657
11,"Matthew",0,0,0,0,1,1,5.3657
14,"Neil",1,0,0,0,1,1,5.3657
6,"Rasheed",0,0,0,1,1,1,5.3657
2,"Rasheed",1,0,0,1,1,1,5.3657
18,"Rasheed",1,0,0,1,1,1,5.3657
7,"Sarah",0,0,1,0,1,1,5.3657
8,"Sarah",0,0,1,0,1,1,5.3657
10,"Sarah",1,0,1,0,1,1,5.3657
6,"Tamika",0,0,1,1,1,1,5.3657
10,"Tanisha",0,0,1,1,1,1,5.3657
6,"Tremayne",0,0,0,1,1,1,5.3657
2,"Tremayne",1,0,0,1,1,1,5.3657
26,"Brendan",0,0,0,0,1,1,5.3657
9,"Brendan",1,0,0,0,1,1,5.3657
8,"Greg",1,0,0,0,1,1,5.3657
14,"Jamal",1,0,0,1,1,1,5.3657
7,"Jermaine",0,0,0,1,1,1,5.3657
8,"Kareem",0,0,0,1,1,1,5.3657
2,"Keisha",1,0,1,1,1,1,5.3657
6,"Laurie",0,0,1,0,1,1,5.3657
16,"Laurie",0,0,1,0,1,1,5.3657
2,"Leroy",1,0,0,1,1,1,5.3657
14,"Leroy",1,0,0,1,1,1,5.3657
18,"Neil",1,0,0,0,1,1,5.3657
8,"Sarah",1,0,1,0,1,1,5.3657
13,"Tamika",0,0,1,1,1,1,5.3657
7,"Tanisha",0,0,1,1,1,1,5.3657
6,"Todd",0,0,0,0,1,1,5.3657
7,"Ebony",0,0,1,1,1,1,5.3657
8,"Greg",1,0,0,0,1,1,5.3657
13,"Greg",1,1,0,0,1,1,5.3657
8,"Hakim",1,0,0,1,1,1,5.3657
2,"Hakim",1,0,0,1,1,1,5.3657
6,"Kareem",0,0,0,1,1,1,5.3657
8,"Kareem",1,0,0,1,1,1,5.3657
23,"Kenya",1,0,1,1,1,1,5.3657
6,"Kristen",0,0,1,0,1,1,5.3657
26,"Kristen",0,1,1,0,1,1,5.3657
15,"Lakisha",0,0,1,1,1,0,5.3657
2,"Latoya",1,0,1,1,1,1,5.3657
2,"Laurie",1,0,1,0,1,1,5.3657
7,"Meredith",0,0,1,0,1,1,5.3657
6,"Neil",0,0,0,0,1,1,5.3657
2,"Neil",1,0,0,0,1,1,5.3657
6,"Tamika",0,0,1,1,1,1,5.3657
7,"Todd",0,0,0,0,1,1,5.3657
8,"Todd",1,0,0,0,1,1,5.3657
7,"Tyrone",0,0,0,1,1,1,5.3657
8,"Jamal",0,0,0,1,1,1,5.3657
10,"Kareem",1,0,0,1,1,1,5.3657
8,"Laurie",1,0,1,0,1,1,5.3657
8,"Todd",0,0,0,0,1,1,5.3657
14,"Aisha",1,0,1,1,1,1,5.3657
7,"Anne",0,0,1,0,1,1,5.3657
6,"Brendan",1,0,0,0,1,1,5.3657
8,"Brett",1,0,0,0,1,1,5.3657
26,"Emily",0,0,1,0,1,1,5.3657
18,"Greg",1,0,0,0,1,1,5.3657
10,"Jamal",0,0,0,1,1,0,5.3657
6,"Jermaine",0,0,0,1,1,1,5.3657
7,"Latonya",0,0,1,1,1,1,5.3657
10,"Latonya",1,0,1,1,1,1,5.3657
8,"Leroy",0,0,0,1,1,1,5.3657
8,"Meredith",0,0,1,0,1,0,5.3657
8,"Rasheed",1,0,0,1,1,1,5.3657
2,"Rasheed",1,0,0,1,1,1,5.3657
2,"Sarah",1,0,1,0,1,1,5.3657
6,"Todd",0,0,0,0,1,1,5.3657
10,"Brad",1,0,0,0,1,1,5.3657
8,"Ebony",1,0,1,1,1,1,5.3657
8,"Greg",0,0,0,0,1,1,5.3657
8,"Hakim",0,0,0,1,1,1,5.3657
9,"Emily",1,0,1,0,1,1,5.3657
4,"Kenya",0,0,1,1,1,1,5.3657
2,"Sarah",0,0,1,0,1,1,5.3657
8,"Tamika",1,0,1,1,1,1,5.3657
26,"Brad",0,0,0,0,1,1,5.3657
14,"Carrie",1,0,1,0,1,1,5.3657
6,"Ebony",0,0,1,1,1,1,5.3657
7,"Geoffrey",0,0,0,0,1,1,5.3657
18,"Geoffrey",1,0,0,0,1,1,5.3657
26,"Jamal",0,0,0,1,1,1,5.3657
2,"Kareem",1,0,0,1,1,1,5.3657
8,"Kristen",0,0,1,0,1,1,5.3657
18,"Lakisha",1,0,1,1,1,1,5.3657
8,"Leroy",0,0,0,1,1,1,5.3657
8,"Neil",1,0,0,0,1,1,5.3657
14,"Tamika",1,0,1,1,1,1,5.3657
7,"Aisha",0,0,1,1,1,1,5.3657
6,"Allison",0,0,1,0,1,1,5.3657
8,"Anne",1,0,1,0,1,1,5.3657
18,"Anne",1,0,1,0,1,1,5.3657
8,"Brad",0,0,0,0,1,1,5.3657
8,"Brendan",0,0,0,0,1,1,5.3657
2,"Brett",1,0,0,0,1,1,5.3657
7,"Jermaine",0,0,0,1,1,1,5.3657
8,"Lakisha",0,0,1,1,1,1,5.3657
8,"Latonya",1,0,1,1,1,1,5.3657
14,"Latonya",1,0,1,1,1,1,5.3657
2,"Laurie",1,0,1,0,1,1,5.3657
8,"Leroy",1,0,0,1,1,1,5.3657
6,"Meredith",0,0,1,0,1,1,5.3657
10,"Rasheed",1,0,0,1,1,1,5.3657
26,"Tremayne",0,0,0,1,1,1,5.3657
18,"Allison",1,0,1,0,1,1,5.3657
7,"Anne",0,0,1,0,1,1,5.3657
26,"Geoffrey",0,0,0,0,1,1,5.3657
8,"Jamal",1,0,0,1,1,1,5.3657
8,"Kareem",0,0,0,1,1,1,5.3657
2,"Kristen",1,0,1,0,1,1,5.3657
14,"Tamika",1,0,1,1,1,1,5.3657
6,"Tanisha",0,0,1,1,1,1,5.3657
2,"Anne",0,0,1,0,1,1,5.3657
8,"Emily",1,0,1,0,1,1,5.3657
2,"Hakim",1,0,0,1,1,1,5.3657
6,"Jill",0,0,1,0,1,1,5.3657
6,"Kenya",1,0,1,1,1,1,5.3657
7,"Kristen",1,0,1,0,1,1,5.3657
7,"Latonya",0,0,1,1,1,1,5.3657
6,"Matthew",0,0,0,0,1,1,5.3657
8,"Meredith",1,0,1,0,1,1,5.3657
7,"Rasheed",0,0,0,1,1,1,5.3657
6,"Tremayne",0,0,0,1,1,1,5.3657
2,"Tremayne",1,0,0,1,1,1,5.3657
6,"Jermaine",0,0,0,1,1,1,5.3657
8,"Laurie",1,1,1,0,1,1,5.3657
7,"Matthew",0,0,0,0,1,1,5.3657
2,"Rasheed",1,0,0,1,1,1,5.3657
6,"Brett",0,0,0,0,1,1,5.3657
2,"Emily",1,0,1,0,1,1,5.3657
26,"Geoffrey",0,0,0,0,1,1,5.3657
8,"Jamal",0,0,0,1,1,1,5.3657
7,"Jamal",0,1,0,1,1,1,5.3657
7,"Jamal",0,0,0,1,1,1,5.3657
8,"Kareem",1,0,0,1,1,1,5.3657
8,"Latonya",1,0,1,1,1,1,5.3657
2,"Laurie",1,0,1,0,1,1,5.3657
6,"Neil",0,1,0,0,1,1,5.3657
14,"Sarah",1,0,1,0,1,1,5.3657
18,"Tyrone",1,0,0,1,1,1,5.3657
8,"Ebony",1,0,1,1,1,1,5.3657
7,"Jamal",0,0,0,1,1,1,5.3657
6,"Sarah",0,0,1,0,1,1,5.3657
2,"Todd",1,0,0,0,1,1,5.3657
8,"Ebony",0,1,1,1,1,1,5.3657
8,"Jill",0,1,1,0,1,1,5.3657
8,"Kristen",1,1,1,0,1,0,5.3657
7,"Tanisha",1,0,1,1,1,1,5.3657
6,"Carrie",0,0,1,0,1,1,5.3657
8,"Darnell",1,0,0,1,1,1,5.3657
2,"Geoffrey",1,0,0,0,1,1,5.3657
2,"Geoffrey",1,0,0,0,1,1,5.3657
8,"Jermaine",1,0,0,1,1,1,5.3657
6,"Latonya",0,0,1,1,1,1,5.3657
7,"Matthew",0,0,0,0,1,1,5.3657
7,"Tanisha",0,0,1,1,1,1,5.3657
2,"Allison",1,0,1,0,1,1,5.3657
6,"Darnell",0,0,0,1,1,1,5.3657
7,"Jay",0,1,0,0,1,1,5.3657
8,"Tyrone",1,0,0,1,1,1,5.3657
8,"Allison",1,0,1,0,1,1,5.3657
7,"Anne",0,0,1,0,1,1,5.3657
6,"Anne",0,0,1,0,1,1,5.3657
8,"Ebony",1,0,1,1,1,1,5.3657
6,"Lakisha",0,0,1,1,1,1,5.3657
2,"Sarah",1,0,1,0,1,1,5.3657
7,"Tanisha",0,0,1,1,1,1,5.3657
2,"Tanisha",1,0,1,1,1,1,5.3657
6,"Brendan",0,0,0,0,1,1,5.3657
8,"Ebony",1,0,1,1,1,1,5.3657
2,"Greg",1,0,0,0,1,1,5.3657
7,"Latoya",0,1,1,1,1,1,5.3657
7,"Brad",0,1,0,0,1,1,5.3657
6,"Ebony",0,0,1,1,1,1,5.3657
7,"Neil",1,1,0,0,1,1,5.3657
4,"Rasheed",1,1,0,1,1,1,5.3657
4,"Carrie",0,1,1,0,0,1,6.3153
4,"Latoya",0,1,1,1,0,1,6.3153
7,"Anne",1,0,1,0,0,1,6.3153
6,"Carrie",0,1,1,0,0,1,6.3153
6,"Ebony",0,0,1,1,0,0,6.3153
3,"Hakim",0,0,0,1,0,0,6.3153
9,"Keisha",1,1,1,1,0,1,6.3153
4,"Kenya",1,0,1,1,0,1,6.3153
2,"Neil",0,0,0,0,0,1,6.3153
4,"Todd",1,0,0,0,0,1,6.3153
4,"Kristen",0,0,1,0,0,0,6.3153
8,"Sarah",1,0,1,0,0,0,6.3153
4,"Tamika",0,0,1,1,0,1,6.3153
5,"Tanisha",1,0,1,1,0,1,6.3153
6,"Allison",0,1,1,0,0,0,6.3153
11,"Ebony",0,1,1,1,0,1,6.3153
3,"Latoya",1,1,1,1,0,0,6.3153
5,"Laurie",1,0,1,0,0,1,6.3153
6,"Darnell",0,0,0,1,0,1,6.3153
6,"Jay",0,0,0,0,0,1,6.3153
5,"Brendan",1,0,0,0,0,1,6.3153
7,"Darnell",1,0,0,1,0,0,6.3153
5,"Geoffrey",0,0,0,0,0,1,6.3153
3,"Latoya",0,0,1,1,0,1,6.3153
6,"Aisha",1,0,1,1,0,0,6.3153
7,"Allison",1,0,1,0,0,1,6.3153
6,"Jay",1,0,0,0,0,1,6.3153
7,"Kenya",1,0,1,1,0,0,6.3153
2,"Kristen",0,0,1,0,0,1,6.3153
6,"Lakisha",0,0,1,1,0,1,6.3153
6,"Meredith",0,0,1,0,0,0,6.3153
2,"Tyrone",0,0,0,1,0,0,6.3153
15,"Anne",0,0,1,0,0,1,6.3153
13,"Carrie",1,0,1,0,0,1,6.3153
12,"Kenya",0,0,1,1,0,1,6.3153
11,"Latoya",1,0,1,1,0,1,6.3153
7,"Carrie",1,0,1,0,0,0,6.3153
7,"Greg",1,0,0,0,0,1,6.3153
2,"Jay",0,0,0,0,0,1,6.3153
7,"Kenya",1,0,1,1,0,1,6.3153
7,"Latoya",1,0,1,1,0,0,6.3153
5,"Meredith",0,0,1,0,0,1,6.3153
2,"Rasheed",0,0,0,1,0,0,6.3153
6,"Tanisha",0,0,1,1,0,1,6.3153
4,"Anne",1,0,1,0,0,1,6.3153
4,"Latoya",1,0,1,1,0,1,6.3153
4,"Sarah",0,0,1,0,0,0,6.3153
4,"Tanisha",0,0,1,1,0,1,6.3153
5,"Carrie",1,0,1,0,0,1,6.3153
5,"Hakim",1,0,0,1,0,0,6.3153
11,"Emily",0,0,1,0,0,1,6.3153
12,"Lakisha",1,0,1,1,0,1,6.3153
25,"Latoya",0,0,1,1,0,1,6.3153
11,"Sarah",1,0,1,0,0,1,6.3153
6,"Allison",1,0,1,0,0,1,6.3153
6,"Ebony",0,0,1,1,0,1,6.3153
2,"Kristen",0,0,1,0,0,0,6.3153
5,"Tamika",1,0,1,1,0,0,6.3153
4,"Brendan",1,0,0,0,0,0,6.3153
5,"Latoya",1,0,1,1,0,1,6.3153
5,"Brendan",0,0,0,0,0,1,6.3153
3,"Ebony",0,1,1,1,0,1,6.3153
8,"Emily",1,1,1,0,0,1,6.3153
18,"Latonya",1,1,1,1,0,0,6.3153
4,"Latoya",0,0,1,1,0,0,6.3153
8,"Laurie",0,1,1,0,0,0,6.3153
9,"Aisha",1,1,1,1,0,1,6.3153
12,"Carrie",0,0,1,0,0,1,6.3153
4,"Geoffrey",0,0,0,0,0,0,6.3153
5,"Jermaine",1,0,0,1,0,1,6.3153
8,"Keisha",0,0,1,1,0,0,6.3153
8,"Kristen",1,1,1,0,0,1,6.3153
6,"Latonya",0,0,1,1,0,1,6.3153
3,"Laurie",1,0,1,0,0,1,6.3153
7,"Lakisha",1,0,1,1,0,1,6.3153
9,"Sarah",1,0,1,0,0,1,6.3153
2,"Emily",0,0,1,0,0,0,6.3153
2,"Jamal",0,0,0,1,0,1,6.3153
5,"Brad",0,0,0,0,0,1,6.3153
4,"Tamika",0,0,1,1,0,0,6.3153
1,"Allison",0,0,1,0,1,0,5.3657
7,"Latonya",0,0,1,1,1,1,5.3657
26,"Meredith",1,0,1,0,1,0,5.3657
16,"Tamika",1,0,1,1,1,0,5.3657
6,"Ebony",0,0,1,1,0,1,6.3153
4,"Geoffrey",0,1,0,0,0,1,6.3153
4,"Keisha",0,0,1,1,0,0,6.3153
11,"Laurie",1,0,1,0,0,1,6.3153
6,"Meredith",0,0,1,0,0,1,6.3153
11,"Tanisha",1,0,1,1,0,1,6.3153
2,"Aisha",0,0,1,1,0,1,6.3153
4,"Brad",0,0,0,0,0,0,6.3153
5,"Leroy",1,0,0,1,0,1,6.3153
6,"Neil",1,0,0,0,0,1,6.3153
4,"Lakisha",0,0,1,1,0,1,6.3153
5,"Latoya",1,0,1,1,0,1,6.3153
4,"Meredith",0,0,1,0,0,1,6.3153
5,"Sarah",1,0,1,0,0,1,6.3153
4,"Kristen",0,0,1,0,0,1,6.3153
6,"Latonya",1,0,1,1,0,1,6.3153
6,"Laurie",1,0,1,0,0,0,6.3153
7,"Sarah",1,0,1,0,0,1,6.3153
5,"Tamika",1,0,1,1,0,1,6.3153
6,"Tanisha",0,0,1,1,0,1,6.3153
8,"Allison",1,0,1,0,0,1,6.3153
3,"Kenya",1,0,1,1,0,1,6.3153
6,"Meredith",1,0,1,0,0,0,6.3153
6,"Tamika",1,0,1,1,0,0,6.3153
10,"Anne",0,0,1,0,0,1,6.3153
2,"Keisha",0,0,1,1,0,0,6.3153
8,"Kristen",1,0,1,0,0,1,6.3153
4,"Lakisha",1,0,1,1,0,0,6.3153
5,"Aisha",1,0,1,1,0,0,6.3153
5,"Allison",0,0,1,0,0,0,6.3153
5,"Carrie",0,0,1,0,0,0,6.3153
9,"Darnell",0,0,0,1,0,1,6.3153
5,"Jill",1,0,1,0,0,0,6.3153
5,"Keisha",0,0,1,1,0,1,6.3153
10,"Allison",1,0,1,0,0,0,6.3153
6,"Brett",0,0,0,0,0,1,6.3153
11,"Emily",0,0,1,0,0,1,6.3153
6,"Latonya",0,0,1,1,0,1,6.3153
3,"Latoya",1,0,1,1,0,1,6.3153
5,"Tyrone",0,0,0,1,0,1,6.3153
5,"Geoffrey",1,0,0,0,0,1,6.3153
22,"Jill",0,0,1,0,0,1,6.3153
21,"Kenya",1,1,1,1,0,0,6.3153
6,"Latonya",0,0,1,1,0,1,6.3153
16,"Laurie",1,0,1,0,0,0,6.3153
4,"Rasheed",1,0,0,1,0,0,6.3153
4,"Anne",0,0,1,0,0,1,6.3153
4,"Ebony",0,0,1,1,0,1,6.3153
3,"Emily",1,0,1,0,0,0,6.3153
5,"Tanisha",1,0,1,1,0,1,6.3153
3,"Allison",1,0,1,0,0,0,6.3153
6,"Anne",0,0,1,0,0,1,6.3153
6,"Ebony",0,0,1,1,0,0,6.3153
21,"Emily",1,0,1,0,0,0,6.3153
9,"Kenya",1,0,1,1,0,1,6.3153
3,"Tanisha",1,0,1,1,0,0,6.3153
11,"Allison",1,0,1,0,0,1,6.3153
3,"Jamal",0,0,0,1,0,1,6.3153
6,"Jay",0,1,0,0,0,1,6.3153
11,"Keisha",1,0,1,1,0,1,6.3153
3,"Brad",0,0,0,0,0,1,6.3153
6,"Kareem",0,0,0,1,0,1,6.3153
4,"Carrie",0,0,1,0,0,1,6.3153
11,"Ebony",0,0,1,1,0,1,6.3153
7,"Latonya",1,0,1,1,0,1,6.3153
2,"Meredith",1,0,1,0,0,0,6.3153
3,"Anne",1,0,1,0,0,0,6.3153
4,"Latoya",0,0,1,1,0,1,6.3153
3,"Meredith",0,0,1,0,0,0,6.3153
6,"Meredith",0,0,1,0,0,1,6.3153
5,"Tamika",1,0,1,1,0,0,6.3153
4,"Tanisha",0,0,1,1,0,1,6.3153
11,"Anne",0,0,1,0,0,1,6.3153
11,"Ebony",1,0,1,1,0,0,6.3153
3,"Kristen",1,0,1,0,0,0,6.3153
6,"Tanisha",0,0,1,1,0,0,6.3153
8,"Allison",0,1,1,0,0,0,6.3153
6,"Brett",0,0,0,0,0,1,6.3153
5,"Ebony",1,0,1,1,0,0,6.3153
7,"Jay",1,0,0,0,0,0,6.3153
10,"Jill",1,0,1,0,0,1,6.3153
3,"Kareem",1,0,0,1,0,0,6.3153
11,"Kenya",0,0,1,1,0,1,6.3153
7,"Latonya",0,0,1,1,0,0,6.3153
21,"Allison",1,1,1,0,0,0,6.3153
13,"Ebony",0,0,1,1,0,1,6.3153
11,"Emily",0,0,1,0,0,1,6.3153
20,"Geoffrey",1,0,0,0,0,1,6.3153
10,"Latonya",1,0,1,1,0,0,6.3153
10,"Leroy",1,0,0,1,0,1,6.3153
11,"Todd",0,0,0,0,0,0,6.3153
9,"Tremayne",0,0,0,1,0,1,6.3153
6,"Aisha",0,0,1,1,1,1,5.3657
2,"Aisha",1,1,1,1,1,1,5.3657
7,"Anne",0,0,1,0,1,1,5.3657
8,"Brad",1,0,0,0,1,1,5.3657
8,"Brad",1,1,0,0,1,1,5.3657
7,"Brendan",0,0,0,0,1,1,5.3657
2,"Carrie",1,0,1,0,1,1,5.3657
18,"Carrie",1,0,1,0,1,1,5.3657
2,"Darnell",1,0,0,1,1,1,5.3657
10,"Ebony",1,0,1,1,1,1,5.3657
8,"Ebony",1,0,1,1,1,1,5.3657
7,"Hakim",0,0,0,1,1,1,5.3657
2,"Hakim",1,0,0,1,1,1,5.3657
8,"Jay",0,0,0,0,1,1,5.3657
2,"Jill",1,0,1,0,1,1,5.3657
8,"Kareem",0,0,0,1,1,1,5.3657
8,"Keisha",0,0,1,1,1,1,5.3657
8,"Kenya",1,0,1,1,1,1,5.3657
8,"Kristen",1,0,1,0,1,1,5.3657
7,"Lakisha",0,0,1,1,1,1,5.3657
6,"Laurie",0,0,1,0,1,1,5.3657
7,"Matthew",0,0,0,0,1,1,5.3657
6,"Meredith",0,0,1,0,1,1,5.3657
6,"Rasheed",0,0,0,1,1,1,5.3657
6,"Tanisha",0,0,1,1,1,1,5.3657
26,"Todd",0,0,0,0,1,1,5.3657
8,"Todd",1,0,0,0,1,1,5.3657
14,"Tyrone",1,0,0,1,1,1,5.3657
8,"Anne",1,0,1,0,1,1,5.3657
14,"Anne",1,0,1,0,1,1,5.3657
26,"Ebony",0,0,1,1,1,1,5.3657
26,"Jill",0,0,1,0,1,1,5.3657
18,"Kenya",1,0,1,1,1,1,5.3657
8,"Meredith",0,0,1,0,1,1,5.3657
7,"Meredith",0,0,1,0,1,1,5.3657
8,"Rasheed",0,0,0,1,1,1,5.3657
14,"Rasheed",1,0,0,1,1,1,5.3657
6,"Tamika",0,0,1,1,1,1,5.3657
18,"Todd",1,0,0,0,1,1,5.3657
2,"Tremayne",1,0,0,1,1,1,5.3657
2,"Aisha",1,0,1,1,1,1,5.3657
8,"Anne",1,0,1,0,1,1,5.3657
7,"Brendan",0,0,0,0,1,1,5.3657
6,"Leroy",0,0,0,1,1,1,5.3657
10,"Allison",1,0,1,0,1,1,5.3657
8,"Geoffrey",0,0,0,0,1,1,5.3657
8,"Hakim",0,0,0,1,1,1,5.3657
8,"Rasheed",1,0,0,1,1,1,5.3657
6,"Anne",0,0,1,0,1,1,5.3657
7,"Ebony",0,0,1,1,1,1,5.3657
2,"Laurie",1,0,1,0,1,1,5.3657
8,"Tanisha",1,0,1,1,1,1,5.3657
6,"Aisha",0,0,1,1,1,1,5.3657
2,"Brendan",1,0,0,0,1,1,5.3657
7,"Neil",0,0,0,0,1,1,5.3657
8,"Tamika",1,0,1,1,1,1,5.3657
10,"Brendan",1,0,0,0,1,1,5.3657
8,"Kenya",0,0,1,1,1,1,5.3657
8,"Neil",0,0,0,0,1,1,5.3657
8,"Tyrone",1,0,0,1,1,1,5.3657
6,"Anne",0,0,1,0,1,1,5.3657
26,"Brendan",0,0,0,0,1,1,5.3657
18,"Brett",1,0,0,0,1,1,5.3657
8,"Greg",1,0,0,0,1,1,5.3657
8,"Hakim",0,0,0,1,1,1,5.3657
14,"Jamal",1,0,0,1,1,1,5.3657
2,"Jermaine",1,0,0,1,1,1,5.3657
7,"Kareem",0,0,0,1,1,1,5.3657
14,"Brendan",1,0,0,0,1,1,5.3657
26,"Jamal",0,0,0,1,1,1,5.3657
18,"Latonya",1,0,1,1,1,1,5.3657
8,"Matthew",0,0,0,0,1,1,5.3657
7,"Carrie",0,0,1,0,1,1,5.3657
14,"Ebony",1,0,1,1,1,1,5.3657
26,"Emily",0,0,1,0,1,1,5.3657
18,"Jill",1,0,1,0,1,1,5.3657
8,"Tamika",0,0,1,1,1,1,5.3657
6,"Tanisha",0,0,1,1,1,1,5.3657
2,"Todd",1,0,0,0,1,1,5.3657
8,"Tyrone",1,0,0,1,1,1,5.3657
8,"Aisha",1,0,1,1,1,1,5.3657
2,"Brendan",1,0,0,0,1,1,5.3657
7,"Jay",0,0,0,0,1,1,5.3657
6,"Lakisha",0,0,1,1,1,1,5.3657
2,"Brett",1,0,0,0,1,1,5.3657
8,"Keisha",1,0,1,1,1,1,5.3657
6,"Laurie",0,0,1,0,1,1,5.3657
7,"Rasheed",0,0,0,1,1,1,5.3657
2,"Brett",1,0,0,0,1,1,5.3657
7,"Hakim",0,0,0,1,1,1,5.3657
8,"Leroy",1,0,0,1,1,1,5.3657
6,"Todd",0,0,0,0,1,1,5.3657
8,"Aisha",0,0,1,1,1,1,5.3657
26,"Brett",0,0,0,0,1,1,5.3657
14,"Lakisha",1,0,1,1,1,1,5.3657
18,"Matthew",1,0,0,0,1,1,5.3657
8,"Anne",0,0,1,0,1,1,5.3657
10,"Kenya",1,0,1,1,1,1,5.3657
8,"Lakisha",0,0,1,1,1,1,5.3657
8,"Sarah",1,0,1,0,1,1,5.3657
6,"Emily",1,0,1,0,1,1,5.3657
8,"Jamal",0,0,0,1,1,0,5.3657
10,"Jermaine",1,0,0,1,1,1,5.3657
10,"Sarah",0,0,1,0,1,0,5.3657
7,"Greg",0,0,0,0,1,1,5.3657
6,"Jamal",0,0,0,1,1,1,5.3657
7,"Lakisha",1,0,1,1,1,1,5.3657
4,"Todd",1,0,0,0,1,1,5.3657
4,"Carrie",0,0,1,0,0,1,6.3153
12,"Lakisha",1,0,1,1,0,1,6.3153
1,"Latonya",0,0,1,1,0,0,6.3153
5,"Meredith",1,1,1,0,0,1,6.3153
6,"Anne",0,0,1,0,0,0,6.3153
7,"Carrie",1,0,1,0,0,0,6.3153
5,"Jermaine",0,0,0,1,0,0,6.3153
6,"Keisha",0,0,1,1,0,0,6.3153
10,"Latoya",1,0,1,1,0,0,6.3153
